mode,english,ja_JP,group,id,cat,loc,cursed
deep_night,Improved Perfuming Arts +1,調香術強化＋１,7043100,6043100,100,6043100,false
deep_night,Improved Physical Damage Negation +1,物理カット率上昇＋１,7006200,6611001,1000,6611001,true
deep_night,Improved Physical Damage Negation +2,物理カット率上昇＋２,7006200,6611002,1000,6611002,true
deep_night,Improved Poise & Damage Negation When Knocked Back by Damage,ダメージで吹き飛ばされた時、強靭度とカット率上昇,7240000,7240000,100,7240000,false
deep_night,Improved Poison Resistance,毒耐性上昇,7003000,7003000,1000,7003000,false
deep_night,Improved Poison Resistance +1,毒耐性上昇＋１,7003000,6003000,1000,6003000,false
deep_night,Improved Reaper Attack Power,鎌の攻撃力上昇,100,7331900,10,7331900,false
deep_night,Improved Rot Resistance,腐敗耐性上昇,7003400,7003400,1000,7003400,false
deep_night,Improved Rot Resistance +1,腐敗耐性上昇＋１,7003400,6003400,1000,6003400,false
deep_night,Improved Sleep Resistance,睡眠耐性上昇,7003200,7003200,1000,7003200,false
deep_night,Improved Sleep Resistance +1,睡眠耐性上昇＋１,7003200,6003200,1000,6003200,false
deep_night,Improved Sorceries,魔術強化,100,6611200,100,6611200,false
deep_night,Improved Sorceries +1,魔術強化＋１,100,6611201,100,6611201,true
deep_night,Improved Sorceries +2,魔術強化＋２,100,6611202,100,6611202,true
deep_night,Improved Spear Attack Power,槍の攻撃力上昇,100,7331500,10,7331500,false
deep_night,Improved Stonedigger Sorcery,石掘りの魔術を強化,800,7043200,100,7043200,false
deep_night,Improved Straight Sword Attack Power,直剣の攻撃力上昇,100,7330100,10,7330100,false
deep_night,Improved Thorn Sorcery,茨の魔術を強化,800,7043800,100,7043800,false
deep_night,Improved Throwing Knife Damage,投擲ナイフの攻撃力上昇,7040400,7040400,100,7040400,false
deep_night,Improved Throwing Knife Damage +1,投擲ナイフの攻撃力上昇＋１,7040400,6040400,100,6040400,false
deep_night,Improved Throwing Pot Damage,投擲壺の攻撃力上昇,7040300,7040300,100,7040300,false
deep_night,Improved Throwing Pot Damage +1,投擲壺の攻撃力上昇＋１,7040300,6040300,100,6040300,false
deep_night,Improved Thrusting Sword Attack Power,刺剣の攻撃力上昇,100,7330800,10,7330800,false
deep_night,Improved Twinblade Attack Power,両刃剣の攻撃力上昇,100,7330700,10,7330700,false
deep_night,Improved Whip Attack Power,鞭の攻撃力上昇,100,7332200,10,7332200,false
deep_night,Increased Maximum FP,最大ＦＰ上昇,6610500,6610500,1000,6610500,true
deep_night,Increased Maximum HP,最大ＨＰ上昇,6610400,6610400,1000,6610400,true
deep_night,Increased Maximum Stamina,最大スタミナ上昇,6610600,6610600,1000,6610600,true
deep_night,Increased rune acquisition for self and allies,自身と味方の取得ルーン増加,7110000,7110000,100,7110000,false
deep_night,Ironjar Aromatic in possession at start of expedition,出撃時に「鉄壺の香薬」を持つ,6624000,6624200,100,6624200,false
deep_night,Items confer effect to all nearby allies,アイテムの効果が周囲の味方にも発動,7050100,7050100,100,7050100,false
deep_night,Leaden Hardtear in possession at start of expedition,出撃時に「鉛色の硬雫」を持つ,6621000,6622300,100,6622300,false
deep_night,Lightning Attack Power Up +2,雷攻撃力上昇＋２,100,7001702,1000,7001702,false
deep_night,Lightning Attack Power Up +3,雷攻撃力上昇＋３,100,6001700,1000,6001700,true
deep_night,Lightning Attack Power Up +4,雷攻撃力上昇＋４,100,6001701,1000,6001701,true
deep_night,Lightning Damage Negation Up,雷カット率上昇,7002800,7002800,1000,7002800,false
deep_night,Lightning-Shrouding Cracked Tear in possession at start of expedition,出撃時に「雷纏いの割れ雫」を持つ,6621000,6623000,100,6623000,false
deep_night,Madness in Vicinity Improves Attack Power,周囲で発狂状態の発生時、攻撃力上昇,100,6600100,100,6600100,false
deep_night,Madness in Vicinity Improves Attack Power +1,周囲で発狂状態の発生時、攻撃力上昇＋１,100,6600101,100,6600101,true
deep_night,Magic Attack Power Up +2,魔力攻撃力上昇＋２,100,7001502,1000,7001502,false
deep_night,Magic Attack Power Up +3,魔力攻撃力上昇＋３,100,6001500,1000,6001500,true
deep_night,Magic Attack Power Up +4,魔力攻撃力上昇＋４,100,6001501,1000,6001501,true
deep_night,Magic Damage Negation Up,魔力カット率上昇,7002600,7002600,1000,7002600,false
deep_night,Magic-Shrouding Cracked Tear in possession at start of expedition,出撃時に「魔力纏いの割れ雫」を持つ,6621000,6622900,100,6622900,false
deep_night,Max FP Up with 3+ Sacred Seals Equipped,聖印の武器種を３つ以上装備していると最大ＦＰ上昇,7082500,7082600,10,7082600,false
deep_night,Max FP Up with 3+ Staves Equipped,杖の武器種を３つ以上装備していると最大ＦＰ上昇,7082500,7082500,10,7082500,false
deep_night,Max HP Up with 3+ Greatshields Equipped,大盾の武器種を３つ以上装備していると最大ＨＰ上昇,7082700,7082900,10,7082900,false
deep_night,Max HP Up with 3+ Medium Shields Equipped,中盾の武器種を３つ以上装備していると最大ＨＰ上昇,7082700,7082800,10,7082800,false
deep_night,Max HP Up with 3+ Small Shields Equipped,小盾の武器種を３つ以上装備していると最大ＨＰ上昇,7082700,7082700,10,7082700,false
deep_night,Max HP increased for each great enemy defeated at a Great Church.,大教会の強敵を倒す度、最大ＨＰ上昇,6060300,6060300,100,6060300,false
deep_night,Max stamina increased for each great enemy defeated at a Great Encampment,大野営地の強敵を倒す度、最大スタミナ上昇,6060600,6060600,100,6060600,false
deep_night,Opaline Bubbletear in possession at start of expedition,出撃時に「真珠色の泡雫」を持つ,6621000,6621500,100,6621500,false
deep_night,Opaline Hardtear in possession at start of expedition,出撃時に「真珠色の硬雫」を持つ,6621000,6621800,100,6621800,false
deep_night,Partial HP Restoration upon Post-Damage Attacks,ダメージを受けた直後、攻撃によりＨＰの一部を回復,7005600,7005600,100,7005600,false
deep_night,Partial HP Restoration upon Post-Damage Attacks +1,ダメージを受けた直後、攻撃によりＨＰの一部を回復＋１,7005600,6005600,100,6005600,true
deep_night,Partial HP Restoration upon Post-Damage Attacks +2,ダメージを受けた直後、攻撃によりＨＰの一部を回復＋２,7005600,6005601,100,6005601,true
deep_night,Physical Attack Up +2,物理攻撃力上昇＋２,100,7001402,1000,7001402,false
deep_night,Physical Attack Up +3,物理攻撃力上昇＋３,100,6001400,1000,7001403,true
deep_night,Physical Attack Up +4,物理攻撃力上昇＋４,100,6001401,1000,6001400,true
deep_night,Physical attack power increases after using grease items,脂アイテム使用時、追加で物理攻撃力上昇,100,7030900,100,7030900,false
deep_night,Physical attack power increases after using grease items +1,脂アイテム使用時、追加で物理攻撃力上昇＋１,100,6030900,100,6030900,true
deep_night,Physical attack power increases after using grease items +2,脂アイテム使用時、追加で物理攻撃力上昇＋２,100,6030901,100,6030901,true
deep_night,Poise +3,強靭度＋３,7001000,7001002,1000,7001002,false
deep_night,Poison Spraymist in possession at start of expedition,出撃時に「毒の噴霧」を持つ,6624000,6624400,100,6624400,false
deep_night,"Raised stamina recovery for nearby allies, but not for self",自身を除く、周囲の味方のスタミナ回復速度上昇,7050000,7050000,100,7050000,false
deep_night,Reduced FP Consumption,消費ＦＰ軽減,6610700,6610700,1000,6610700,false
deep_night,Rune discount for shop purchases while on expedition,出撃中、ショップでの購入に必要なルーンが割引,7230000,7230000,100,7230000,false
deep_night,Runes and Item Discovery increased for each great enemy defeated at a Fort,小砦の強敵を倒す度、取得ルーン増加、発見力上昇,6060400,6060400,100,6060400,false
deep_night,Ruptured Crystal Tear in possession at start of expedition,出撃時に「破裂した結晶雫」を持つ,6621000,6622200,100,6622200,false
deep_night,Sleep in Vicinity Improves Attack Power,周囲で睡眠状態の発生時、攻撃力上昇,100,6600000,100,6600000,false
deep_night,Sleep in Vicinity Improves Attack Power +1,周囲で睡眠状態の発生時、攻撃力上昇＋１,100,6600001,100,6600001,true
deep_night,Slowly restore HP for self and nearby allies when HP is low,ＨＰ低下時、周囲の味方を含めＨＰをゆっくりと回復,7012200,7012200,100,7012200,false
deep_night,Small Pouch in possession at start of expedition,出撃時に「小さなポーチ」を持つ,7121000,7121000,100,7121000,false
deep_night,Spark Aromatic in possession at start of expedition,出撃時に「火花の香り」を持つ,6624000,6624100,100,6624100,false
deep_night,Speckled Hardtear in possession at start of expedition,出撃時に「斑彩色の硬雫」を持つ,6621000,6621300,100,6621300,false
deep_night,Spiked Cracked Tear in possession at start of expedition,出撃時に「大棘の割れ雫」を持つ,6621000,6622000,100,6622000,false
deep_night,Stamina Recovery upon Landing Attacks,攻撃命中時、スタミナ回復,7100100,7100100,100,7100100,false
deep_night,Stonebarb Cracked Tear in possession at start of expedition,出撃時に「岩棘の割れ雫」を持つ,6621000,6622700,100,6622700,false
deep_night,Stonesword Key in possession at start of expedition,出撃時に「石剣の鍵」を持つ,7120900,7120900,100,7120900,false
deep_night,Successful guarding fills more of the Art gauge,ガード成功時、アーツゲージ増加,7030600,7030600,100,7030600,false
deep_night,Successful guarding fills more of the Art gauge +1,ガード成功時、アーツゲージ増加＋１,7030600,6030600,100,6030600,true
deep_night,Thorny Cracked Tear in possession at start of expedition,出撃時に「連棘の割れ雫」を持つ,6621000,6621900,100,6621900,false
deep_night,Treasure marked upon map,埋もれ宝の位置を地図に表示,7070000,7070000,100,7070000,false
deep_night,Twiggy Cracked Tear in possession at start of expedition,出撃時に「細枝の割れ雫」を持つ,6621000,6622400,100,6622400,false
deep_night,Uplifting Aromatic in possession at start of expedition,出撃時に「高揚の香り」を持つ,6624000,6624000,100,6624000,false
deep_night,Windy Crystal Tear in possession at start of expedition,出撃時に「風の結晶雫」を持つ,6621000,6622100,100,6622100,false
deep_night,"[Duchess] Improved Mind and Faith, Reduced Intelligence",【レディ】精神力／信仰上昇、知力低下,900,6643100,1,6643100,false
deep_night,"[Duchess] Improved Vigor and Strength, Reduced Mind",【レディ】生命力／筋力上昇、精神力低下,900,6643000,1,6643000,false
deep_night,[Duchess] Use Character Skill for Brief Invulnerability,【レディ】スキル使用時、僅かに無敵,900,6500300,1,6500300,false
deep_night,"[Executor] Improved Dexterity and Arcane, Reduced Vigor",【執行者】技量／神秘上昇、生命力低下,900,6647100,1,6647100,false
deep_night,"[Executor] Improved Vigor and Endurance, Reduced Arcane",【執行者】生命力／持久力上昇、神秘低下,900,6647000,1,6647000,false
deep_night,[Executor] Slowly Restore HP upon Ability Activation,【執行者】アビリティ発動時、ＨＰをゆっくりと回復,900,6500700,1,6500700,false
deep_night,[Guardian] Character Skill Boosts Damage Negation of Nearby Allies,【守護者】スキル使用時、周囲の味方のカット率上昇,900,6500100,1,6500100,false
deep_night,"[Guardian] Improved Mind and Faith, Reduced Vigor",【守護者】精神力／信仰上昇、生命力低下,900,6641100,1,6641100,false
deep_night,"[Guardian] Improved Strength and Dexterity, Reduced Vigor",【守護者】筋力／技量上昇、生命力低下,900,6641000,1,6641000,false
deep_night,[Ironeye] Character Skill Inflicts Heavy Poison Damage on Poisoned Enemies,【鉄の目】スキルに毒の状態異常を付加して 毒状態の敵に大ダメージ,900,6500200,1,6500200,false
deep_night,"[Ironeye] Improved Arcane, Reduced Dexterity",【鉄の目】神秘上昇、技量低下,900,6642000,1,6642000,false
deep_night,"[Ironeye] Improved Vigor and Strength, Reduced Dexterity",【鉄の目】生命力／筋力上昇、技量低下,900,6642100,1,6642100,false
deep_night,[Raider] Hit With Character Skill to Reduce Enemy Attack Power,【無頼漢】スキル命中時、敵の攻撃力低下,900,6500400,1,6500400,false
deep_night,"[Raider] Improved Arcane, Reduced Vigor",【無頼漢】神秘上昇、生命力低下,900,6644100,1,6644100,false
deep_night,"[Raider] Improved Mind and Intelligence, Reduced Vigor and Endurance",【無頼漢】精神力／知力上昇、生命力／持久力低下,900,6644000,1,6644000,false
deep_night,[Recluse] Collect Affinity Residues to Negate Affinity,【隠者】属性痕を集めた時、対応する属性カット率上昇,900,6500600,1,6500600,false
deep_night,"[Recluse] Improved Intelligence and Faith, Reduced Mind",【隠者】知力／信仰上昇、精神力低下,900,6646100,1,6646100,false
deep_night,"[Recluse] Improved Vigor, Endurance, and Dexterity, Reduced Intelligence and Faith",【隠者】生命力／持久力／技量上昇、知力／信仰低下,900,6646000,1,6646000,false
deep_night,"[Revenant] Improved Strength, Reduced Faith",【復讐者】筋力上昇、信仰低下,900,6645100,1,6645100,false
deep_night,"[Revenant] Improved Vigor and Endurance, Reduced Mind",【復讐者】生命力／持久力上昇、精神力低下,900,6645000,1,6645000,false
deep_night,[Revenant] Increased Max FP upon Ability Activation,【復讐者】アビリティ発動時、最大ＦＰ上昇,900,6500500,1,6500500,false
deep_night,[Wylder] Character Skill inflicts Blood Loss,【追跡者】スキルに、出血の状態異常を付加,900,6500000,1,6500000,false
deep_night,"[Wylder] Improved Intelligence and Faith, Reduced Strength and Dexterity",【追跡者】知力／信仰上昇、筋力／技量低下,900,6640100,1,6640100,false
deep_night,"[Wylder] Improved Mind, Reduced Vigor",【追跡者】精神力上昇、生命力低下,900,6640000,1,6640000,false
base_tfh_dlc,Arcane +1,神秘＋１,7000700,7000700,1000,7000700,
base_tfh_dlc,Arcane +2,神秘＋２,7000700,7000701,1000,7000701,
base_tfh_dlc,Arcane +3,神秘＋３,7000700,7000702,1000,7000702,
base_tfh_dlc,Attack power increased for each Night Invader defeated,夜の侵入者を倒す度、攻撃力上昇,100,7060200,100,7060200,
base_tfh_dlc,Attack power increased for each evergaol prisoner defeated,封牢の囚を倒す度、攻撃力上昇,100,7060000,100,7060000,
base_tfh_dlc,Attack power up when facing frostbite-afflicted enemy,凍傷状態の敵に対する攻撃を強化,7260400,7260400,100,7260400,
base_tfh_dlc,Attack power up when facing poison-afflicted enemy,毒状態の敵に対する攻撃を強化,7260300,7260000,100,7260000,
base_tfh_dlc,Attack power up when facing scarlet rot-afflicted enemy,腐敗状態の敵に対する攻撃を強化,7260300,7260300,100,7260300,
base_tfh_dlc,Bewitching Branches in possession at start of expedition,出撃時に「誘惑の枝」を持つ,7122000,7122000,100,7122000,
base_tfh_dlc,Changes compatible armament's incantation to Beast Claw at start of expedition,出撃時の武器の祈祷を「獣爪」にする ※適用可能な武器種のみ,300,7370900,100,7370900,
base_tfh_dlc,Changes compatible armament's incantation to Dragonfire at start of expedition,出撃時の武器の祈祷を「竜炎」にする ※適用可能な武器種のみ,300,7371500,100,7371500,
base_tfh_dlc,Changes compatible armament's incantation to Lightning Spear at start of expedition,出撃時の武器の祈祷を「雷の槍」にする ※適用可能な武器種のみ,300,7370400,100,7370400,
base_tfh_dlc,"Changes compatible armament's incantation to O, Flame! at start of expedition",出撃時の武器の祈祷を「火よ！」にする ※適用可能な武器種のみ,300,7370600,100,7370600,
base_tfh_dlc,Changes compatible armament's incantation to Wrath of Gold at start of expedition,出撃時の武器の祈祷を「黄金の怒り」にする ※適用可能な武器種のみ,300,7370300,100,7370300,
base_tfh_dlc,Changes compatible armament's skill to Blood Blade at start of expedition,出撃時の武器の戦技を「血の刃」にする ※適用可能な武器種のみ,300,7123700,100,7123700,
base_tfh_dlc,Changes compatible armament's skill to Chilling Mist at start of expedition,出撃時の武器の戦技を「冷気の霧」にする ※適用可能な武器種のみ,300,7123900,100,7123900,
base_tfh_dlc,Changes compatible armament's skill to Determination at start of expedition,出撃時の武器の戦技を「デターミネーション」にする ※適用可能な武器種のみ,300,7124600,100,7124600,
base_tfh_dlc,Changes compatible armament's skill to Endure at start of expedition,出撃時の武器の戦技を「我慢」にする ※適用可能な武器種のみ,300,7124300,100,7124300,
base_tfh_dlc,Changes compatible armament's skill to Eruption at start of expedition,出撃時の武器の戦技を「溶岩噴火」にする ※適用可能な武器種のみ,300,7123000,100,7123000,
base_tfh_dlc,Changes compatible armament's skill to Flaming Strike at start of expedition,出撃時の武器の戦技を「炎撃」にする ※適用可能な武器種のみ,300,7122900,100,7122900,
base_tfh_dlc,Changes compatible armament's skill to Glintblade Phalanx at start of expedition,出撃時の武器の戦技を「輝剣の円陣」にする ※適用可能な武器種のみ,300,7122700,100,7122700,
base_tfh_dlc,Changes compatible armament's skill to Gravitas at start of expedition,出撃時の武器の戦技を「グラビタス」にする ※適用可能な武器種のみ,300,7122800,100,7122800,
base_tfh_dlc,Changes compatible armament's skill to Hoarfrost Stomp at start of expedition,出撃時の武器の戦技を「霜踏み」にする ※適用可能な武器種のみ,300,7124000,100,7124000,
base_tfh_dlc,Changes compatible armament's skill to Lightning Slash at start of expedition,出撃時の武器の戦技を「雷撃斬」にする ※適用可能な武器種のみ,300,7123200,100,7123200,
base_tfh_dlc,Changes compatible armament's skill to Poison Moth Flight at start of expedition,出撃時の武器の戦技を「毒蛾は二度舞う」にする ※適用可能な武器種のみ,300,7123600,100,7123600,
base_tfh_dlc,Changes compatible armament's skill to Poisonous Mist at start of expedition,出撃時の武器の戦技を「毒の霧」にする ※適用可能な武器種のみ,300,7123500,100,7123500,
base_tfh_dlc,Changes compatible armament's skill to Prayerful Strike at start of expedition,出撃時の武器の戦技を「祈りの一撃」にする ※適用可能な武器種のみ,300,7123400,100,7123400,
base_tfh_dlc,Changes compatible armament's skill to Quickstep at start of expedition,出撃時の武器の戦技を「クイックステップ」にする ※適用可能な武器種のみ,300,7124400,100,7124400,
base_tfh_dlc,Changes compatible armament's skill to Rain of Arrows at start of expedition,出撃時の武器の戦技を「アローレイン」にする ※適用可能な武器種のみ,300,7124700,100,7124700,
base_tfh_dlc,Changes compatible armament's skill to Sacred Blade at start of expedition,出撃時の武器の戦技を「聖なる刃」にする ※適用可能な武器種のみ,300,7123300,100,7123300,
base_tfh_dlc,Changes compatible armament's skill to Seppuku at start of expedition,出撃時の武器の戦技を「切腹」にする ※適用可能な武器種のみ,300,7123800,100,7123800,
base_tfh_dlc,Changes compatible armament's skill to Storm Stomp at start of expedition,出撃時の武器の戦技を「嵐脚」にする ※適用可能な武器種のみ,300,7124500,100,7124500,
base_tfh_dlc,Changes compatible armament's skill to Thunderbolt at start of expedition,出撃時の武器の戦技を「落雷」にする ※適用可能な武器種のみ,300,7123100,100,7123100,
base_tfh_dlc,Changes compatible armament's skill to White Shadow's Lure at start of expedition,出撃時の武器の戦技を「白い影の誘い」にする ※適用可能な武器種のみ,300,7124100,100,7124100,
base_tfh_dlc,Changes compatible armament's sorcery to Briars of Punishment at start of expedition,出撃時の武器の魔術を「罰の茨」にする ※適用可能な武器種のみ,300,7362100,100,7362100,
base_tfh_dlc,Changes compatible armament's sorcery to Carian Greatsword at start of expedition,出撃時の武器の魔術を「カーリアの大剣」にする ※適用可能な武器種のみ,300,7360900,100,7360900,
base_tfh_dlc,Changes compatible armament's sorcery to Magic Glintblade at start of expedition,出撃時の武器の魔術を「魔術の輝剣」にする ※適用可能な武器種のみ,300,7360600,100,7360600,
base_tfh_dlc,Changes compatible armament's sorcery to Magma Shot at start of expedition,出撃時の武器の魔術を「溶岩弾」にする ※適用可能な武器種のみ,300,7361300,100,7361300,
base_tfh_dlc,Changes compatible armament's sorcery to Night Shard at start of expedition,出撃時の武器の魔術を「夜のつぶて」にする ※適用可能な武器種のみ,300,7361200,100,7361200,
base_tfh_dlc,Character Skill Cooldown Reduction +1,スキルクールタイム軽減＋１,7000800,7000800,1000,7000800,
base_tfh_dlc,Character Skill Cooldown Reduction +2,スキルクールタイム軽減＋２,7000800,7000801,1000,7000801,
base_tfh_dlc,Character Skill Cooldown Reduction +3,スキルクールタイム軽減＋３,7000800,7000802,1000,7000802,
base_tfh_dlc,Critical Hit Boosts Stamina Recovery Speed,致命の一撃で、スタミナ回復速度上昇,7035100,7035100,100,7035100,
base_tfh_dlc,Critical Hits Earn Runes,致命の一撃で、ルーンを取得,7031900,7031900,101,7031900,
base_tfh_dlc,Critical hits fill more of the Art gauge,致命の一撃で、アーツゲージ増加,7030800,7030800,100,7030800,
base_tfh_dlc,Crystal Darts in possession at start of expedition,出撃時に「結晶投げ矢」を持つ,7121600,7121600,100,7121600,
base_tfh_dlc,Defeating enemies fills more of the Art gauge,敵を倒した時、アーツゲージ増加,7090000,7090000,100,7090000,
base_tfh_dlc,Defeating enemies near Totem Stela restores HP,トーテム・ステラの周囲で敵を倒した時、ＨＰ回復,900,7090300,1,7090300,
base_tfh_dlc,Defeating enemies restores HP for allies but not for self,敵を倒した時、自身を除く周囲の味方のＨＰを回復,7090100,7090100,100,7090100,
base_tfh_dlc,Dexterity +1,技量＋１,7000400,7000400,1000,7000400,
base_tfh_dlc,Dexterity +2,技量＋２,7000400,7000401,1000,7000401,
base_tfh_dlc,Dexterity +3,技量＋３,7000400,7000402,1000,7000402,
base_tfh_dlc,Dormant Power Helps Discover Axes,潜在する力から、斧を見つけやすくなる,6630000,6631000,100,6631000,
base_tfh_dlc,Dormant Power Helps Discover Ballistas,潜在する力から、バリスタを見つけやすくなる,6630000,6632600,100,6632600,
base_tfh_dlc,Dormant Power Helps Discover Bows,潜在する力から、弓を見つけやすくなる,6630000,6632300,100,6632300,
base_tfh_dlc,Dormant Power Helps Discover Claws,潜在する力から、爪を見つけやすくなる,6630000,6632000,100,6632000,
base_tfh_dlc,Dormant Power Helps Discover Colossal Swords,潜在する力から、特大剣を見つけやすくなる,6630000,6630300,100,6630300,
base_tfh_dlc,Dormant Power Helps Discover Colossal Weapons,潜在する力から、特大武器を見つけやすくなる,6630000,6632200,100,6632200,
base_tfh_dlc,Dormant Power Helps Discover Crossbows,潜在する力から、クロスボウを見つけやすくなる,6630000,6632500,100,6632500,
base_tfh_dlc,Dormant Power Helps Discover Curved Greatswords,潜在する力から、大曲剣を見つけやすくなる,6630000,6630500,100,6630500,
base_tfh_dlc,Dormant Power Helps Discover Curved Swords,潜在する力から、曲剣を見つけやすくなる,6630000,6630400,100,6630400,
base_tfh_dlc,Dormant Power Helps Discover Daggers,潜在する力から、短剣を見つけやすくなる,6630000,6630000,100,6630000,
base_tfh_dlc,Dormant Power Helps Discover Fists,潜在する力から、拳を見つけやすくなる,6630000,6631900,100,6631900,
base_tfh_dlc,Dormant Power Helps Discover Flails,潜在する力から、フレイルを見つけやすくなる,6630000,6631400,100,6631400,
base_tfh_dlc,Dormant Power Helps Discover Great Hammers,潜在する力から、大槌を見つけやすくなる,6630000,6631300,100,6631300,
base_tfh_dlc,Dormant Power Helps Discover Great Spears,潜在する力から、大槍を見つけやすくなる,6630000,6631600,100,6631600,
base_tfh_dlc,Dormant Power Helps Discover Greataxes,潜在する力から、大斧を見つけやすくなる,6630000,6631100,100,6631100,
base_tfh_dlc,Dormant Power Helps Discover Greatbows,潜在する力から、大弓を見つけやすくなる,6630000,6632400,100,6632400,
base_tfh_dlc,Dormant Power Helps Discover Greatshields,潜在する力から、大盾を見つけやすくなる,6630000,6632900,100,6632900,
base_tfh_dlc,Dormant Power Helps Discover Greatswords,潜在する力から、大剣を見つけやすくなる,6630000,6630200,100,6630200,
base_tfh_dlc,Dormant Power Helps Discover Halberds,潜在する力から、斧槍を見つけやすくなる,6630000,6631700,100,6631700,
base_tfh_dlc,Dormant Power Helps Discover Hammers,潜在する力から、槌を見つけやすくなる,6630000,6631200,100,6631200,
base_tfh_dlc,Dormant Power Helps Discover Heavy Thrusting Swords,潜在する力から、重刺剣を見つけやすくなる,6630000,6630900,100,6630900,
base_tfh_dlc,Dormant Power Helps Discover Katana,潜在する力から、刀を見つけやすくなる,6630000,6630600,100,6630600,
base_tfh_dlc,Dormant Power Helps Discover Medium Shields,潜在する力から、中盾を見つけやすくなる,6630000,6632800,100,6632800,
base_tfh_dlc,Dormant Power Helps Discover Reapers,潜在する力から、鎌を見つけやすくなる,6630000,6631800,100,6631800,
base_tfh_dlc,Dormant Power Helps Discover Sacred Seals,潜在する力から、聖印を見つけやすくなる,6630000,6633100,100,6633100,
base_tfh_dlc,Dormant Power Helps Discover Small Shields,潜在する力から、小盾を見つけやすくなる,6630000,6632700,100,6632700,
base_tfh_dlc,Dormant Power Helps Discover Spears,潜在する力から、槍を見つけやすくなる,6630000,6631500,100,6631500,
base_tfh_dlc,Dormant Power Helps Discover Staves,潜在する力から、杖を見つけやすくなる,6630000,6633000,100,6633000,
base_tfh_dlc,Dormant Power Helps Discover Straight Swords,潜在する力から、直剣を見つけやすくなる,6630000,6630100,100,6630100,
base_tfh_dlc,Dormant Power Helps Discover Thrusting Swords,潜在する力から、刺剣を見つけやすくなる,6630000,6630800,100,6630800,
base_tfh_dlc,Dormant Power Helps Discover Twinblades,潜在する力から、両刃剣を見つけやすくなる,6630000,6630700,100,6630700,
base_tfh_dlc,Dormant Power Helps Discover Whips,潜在する力から、鞭を見つけやすくなる,6630000,6632100,100,6632100,
base_tfh_dlc,Draw enemy attention while guarding,ガード中、敵に狙われやすくなる,7030700,7030700,100,7030700,
base_tfh_dlc,Endurance +1,持久力＋１,7000200,7000200,1000,7000200,
base_tfh_dlc,Endurance +2,持久力＋２,7000200,7000201,1000,7000201,
base_tfh_dlc,Endurance +3,持久力＋３,7000200,7000202,1000,7000202,
base_tfh_dlc,FP Restoration upon Axe Attacks,斧の攻撃でＦＰ回復,7350000,7351000,10,7351000,
base_tfh_dlc,FP Restoration upon Bow Attacks,弓の攻撃でＦＰ回復,7350000,7352400,10,7352400,
base_tfh_dlc,FP Restoration upon Claw Attacks,爪の攻撃でＦＰ回復,7350000,7352100,10,7352100,
base_tfh_dlc,FP Restoration upon Colossal Sword Attacks,特大剣の攻撃でＦＰ回復,7350000,7350300,10,7350300,
base_tfh_dlc,FP Restoration upon Colossal Weapon Attacks,特大武器の攻撃でＦＰ回復,7350000,7352300,10,7352300,
base_tfh_dlc,FP Restoration upon Curved Greatsword Attacks,大曲剣の攻撃でＦＰ回復,7350000,7350500,10,7350500,
base_tfh_dlc,FP Restoration upon Curved Sword Attacks,曲剣の攻撃でＦＰ回復,7350000,7350400,10,7350400,
base_tfh_dlc,FP Restoration upon Dagger Attacks,短剣の攻撃でＦＰ回復,7350000,7350000,10,7350000,
base_tfh_dlc,FP Restoration upon Fist Attacks,拳の攻撃でＦＰ回復,7350000,7352000,10,7352000,
base_tfh_dlc,FP Restoration upon Flail Attacks,フレイルの攻撃でＦＰ回復,7350000,7351400,10,7351400,
base_tfh_dlc,FP Restoration upon Great Hammer Attacks,大槌の攻撃でＦＰ回復,7350000,7351300,10,7351300,
base_tfh_dlc,FP Restoration upon Great Spear Attacks,大槍の攻撃でＦＰ回復,7350000,7351700,10,7351700,
base_tfh_dlc,FP Restoration upon Greataxe Attacks,大斧の攻撃でＦＰ回復,7350000,7351100,10,7351100,
base_tfh_dlc,FP Restoration upon Greatsword Attacks,大剣の攻撃でＦＰ回復,7350000,7350200,10,7350200,
base_tfh_dlc,FP Restoration upon Halberd Attacks,斧槍の攻撃でＦＰ回復,7350000,7351800,10,7351800,
base_tfh_dlc,FP Restoration upon Hammer Attacks,槌の攻撃でＦＰ回復,7350000,7351200,10,7351200,
base_tfh_dlc,FP Restoration upon Heavy Thrusting Sword Attacks,重刺剣の攻撃でＦＰ回復,7350000,7350900,10,7350900,
base_tfh_dlc,FP Restoration upon Katana Attacks,刀の攻撃でＦＰ回復,7350000,7350600,10,7350600,
base_tfh_dlc,FP Restoration upon Reaper Attacks,鎌の攻撃でＦＰ回復,7350000,7351900,10,7351900,
base_tfh_dlc,FP Restoration upon Spear Attacks,槍の攻撃でＦＰ回復,7350000,7351500,10,7351500,
base_tfh_dlc,FP Restoration upon Straight Sword Attacks,直剣の攻撃でＦＰ回復,7350000,7350100,10,7350100,
base_tfh_dlc,FP Restoration upon Thrusting Sword Attacks,刺剣の攻撃でＦＰ回復,7350000,7350800,10,7350800,
base_tfh_dlc,FP Restoration upon Twinblade Attacks,両刃剣の攻撃でＦＰ回復,7350000,7350700,10,7350700,
base_tfh_dlc,FP Restoration upon Whip Attacks,鞭の攻撃でＦＰ回復,7350000,7352200,10,7352200,
base_tfh_dlc,Faith +1,信仰＋１,7000600,7000600,1000,7000600,
